gameDuration,surrendered,win,blueTopSummonerId,blueTopChampionName,firstBloodTeam,blueJungleSummonerId,blueJungleChampionName,blueMiddleSummonerId,blueMiddleChampionName,blueBottomSummonerId,blueBottomChampionName,blueUtilitySummonerId,blueUtilityChampionName,redTopSummonerId,redTopChampionName,redJungleSummonerId,redJungleChampionName,redMiddleSummonerId,redMiddleChampionName,redBottomSummonerId,redBottomChampionName,redUtilitySummonerId,redUtilityChampionName,blueTopKills15,blueTopDeaths15,blueTopAssists15,blueJungleKills15,blueJungleDeaths15,blueJungleAssists15,blueMiddleKills15,blueMiddleDeaths15,blueMiddleAssists15,blueBottomKills15,blueBottomDeaths15,blueBottomAssists15,blueUtilityKills15,blueUtilityDeaths15,blueUtilityAssists15,redTopKills15,redTopDeaths15,redTopAssists15,redJungleKills15,redJungleDeaths15,redJungleAssists15,redMiddleKills15,redMiddleDeaths15,redMiddleAssists15,redBottomKills15,redBottomDeaths15,redBottomAssists15,redUtilityKills15,redUtilityDeaths15,redUtilityAssists15,blueHextechDragonKills15,redHextechDragonKills15,blueChemtechDragonKills15,redChemtechDragonKills15,blueMountainDragonKills15,redMountainDragonKills15,blueCloudDragonKills15,redCloudDragonKills15,blueOceanDragonKills15,redOceanDragonKills15,blueInfernalDragonKills15,redInfernalDragonKills15,blueGrubKills15,redGrubKills15,blueHeraldKills15,redHeraldKills15,blueTopGold15,blueTopLevel15,blueJungleGold15,blueJungleLevel15,blueMiddleGold15,blueMiddleLevel15,blueBottomGold15,blueBottomLevel15,blueUtilityGold15,blueUtilityLevel15,redTopGold15,redTopLevel15,redJungleGold15,redJungleLevel15,redMiddleGold15,redMiddleLevel15,redBottomGold15,redBottomLevel15,redUtilityGold15,redUtilityLevel15,goldDifference15,rank,division 
933,Yes,Red,cV1rgjfVXWdbERQeOmjCk3qSNrfjh4cUXXcKTvvaqpbGtFfZ-ULM_waLVV2Kfyg1b_14DL9NRLBoKg,Garen,red,fm56mj57Ngggxe6dRtx_jBHJpbPbj19_erytUq_-M9he8elluGW5jwZ34VCy1McTyBTrvs_Thv59ew,Viego,XdcGBjUcXEIDxeW_CyUXZwv_FzE6dGzu9S42VXRgQwsZHBPf512iCDnWOFcUguLti5tGgG1Ptnv1AQ,Talon,KdpLbpREgX3kgyLRSEW9ADaUM4Gs_M_fJqnxCgWERzh_-rgBZTg3GRctOPlicoVhcUaGmxv2rLslHQ,Smolder,mp4T3LVRGHG7CX_GWnJQiPWYDkd53X2MJGBdtAL9J9aGwq25OeDo9lyOO1k5A7hWNIkqDKZq5_XISg,Lux,pdPXqh7IcXFhuLaR5QTm-AXvWG9IL_KejFhOYemgAsRYqrfgAdqt6wJx7-ENEef3E_BOHXzdpEQx7A,Malphite,vB-PqT_hdHSdK8Uv8ZegjeF7muWNfoaFJL6e7tbZIxdnKHgev5yYcQ7lSsVSgNz6N9GBBG60o1ujxQ,Riven,0KqLuxywm2MgqJfWzzzV0T4L6iAbz61--76tS-PZj4k3gkl87BVll3Wd6Zn97pA6QNgYwvdRvDARHA,Karma,syq9o830pSmYMxFYtxAv4qCCV6a__hllzz2IVoVKzBQHnyDMpGY5ZG8k7ECKDXilP6PQjKs9aMHhdw,Ezreal,jVrOTs625O-A7ydTG0CIZ1czlUQE8m9nB-ejn3MwdhvkZH5sk-_tYGmi6jU-4a_8v1nnMNxjjQrvoA,Jhin,0,4,0,2,4,1,1,2,1,0,5,1,2,4,1,2,0,1,6,0,3,2,2,1,5,1,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4919,10,5327,8,5439,10,3570,7,4335,8,5959,12,6047,9,4723,10,7170,9,5755,8,-6064,SILVER,III
1904,No,Blue,4lVTghI12yT7BSTFJ8dX1SF_zksRUulMpiIePOTetB9J6eKXsXRW2UywqxAczEvTsIL8ql9dHlbcJQ,Trundle,blue,0YYUSAN95f3RrlcvhXZBlocsxxzUy8Zy2cHHLESFp_qL4LkSPYlenz6OFzcMdyw4NVy8b-IlwxZqtQ,Jax,AS9iIHbajYBbolfHeSFDgSmHNfL2bgJTU_ofAytkWCB2pHwHJ7ivRQNvhyGAbmgDTgAVSf6d-3cwFw,Quinn,gf4YAaoFpU1Z24KxU7C0lQqgvFNTj_vyyZymu2oBTnF5BJ_NkK5m0L88oynes1LAvgeS4STVuiRY8A,TwistedFate,6i2oqLVBkIwiVsQsyOV6JikhdYA8JMFbvNwMnjuwLt8KPrRmukAm7arW87DANMZu8qJkCiktj4bWfA,Zyra,ieFJV9GzAf3DCd_m4oUfSAhuLTkw8p-kXvkd_WbGcfsi-moeFSNXX-maUCrtrewcXlAY05nspNdIVw,Irelia,wmYpRu_XUIVjOj2lx_8m3MFU1Idnk1Hhbmu6rtUXDpW-9n56JAOfjcxnectlfZTAiGuCQywOzQihYg,Zac,JW5e7-jHVkuPxCrocjcbg3QrFRZ0X6ZqHXpsQXhiMJXeDEHZbRAzm4_wRGiGLZ83qLNNiindrbGb2g,Hwei,xAxK03Ed9Nm1apGIM8BetdiCZR_hnp2CWa0QXyoaiAvdvVp3I7ZAGO5vqUKLDelulUGXN6Oq-xTIww,Sivir,EhPLUL974FrJetF8oHCDg1IinZZr3UWILFYN0D_eKAh6fTnfHpYZhVsYzjtFm70j13FRrGSESu7IhQ,TahmKench,5,3,0,6,2,5,5,3,5,4,0,6,3,1,9,2,2,0,3,4,1,1,6,3,1,6,2,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,6654,10,6942,9,5927,10,7564,9,6252,8,5860,11,5650,9,4146,9,4766,9,4364,7,8553,SILVER,III
1646,Yes,Blue,HxTqkQZUxTtXlcm6SlYqmDWCV6DT2vgorH0aSKZczQMpVYntjwd7a6xDrIRvlWpfHh2DmGfDFrYK0Q,Ornn,red,1VW4liIYSqTHoytpobBmmxQr8bjF3TodOVoqsoQB6BOXuzsV4TP_m9LvxC5SBciGSPby0IFWfezlOw,Brand,q_HIO3vIOZxeow6ZKrptfF2n31DlQEDPfU-33z86_PO7xMQ0NBC3c1F7tzj1eovYuzFa_ztr2WWcpg,Qiyana,ZI7yorK7H4rJc-0qiWDQReLPwcl1w6qLWAptKHD718D5gYAsuN2I6y0_ZU9vJHJuMihgDfblsdspLw,MissFortune,a7OxLKRQ-INsreNcTFVxCcqd_smWIRf9KtVVBThqLf-7yTTkRvtx63nySlqlVF0RVAj3reYPxtrjrQ,Swain,LqEvZbjYO3p6D8p9aFaHalPP9EL7s-WHaweUgTc6Vzx0ZHb-OflghEAXGiqyOLNSfoa00MQwe48j5g,Gragas,_0ZalTk63a_LjSWozXaLehCxmJqEKgWwRqMCRuLZR3pew31gmT_QeXp_R73n9I2bqRL7oMFeT7Sc_A,Udyr,wywbGABO7xvtmF1ZwAytiKjKRDX4lAaSN_hAgJmMd5DyVNnTldUDvlteosRIbnX83YG2O5IMoQljjw,Viktor,PPx4cDJKYO8QfdKxs0bJBiFsxhpDnZDyGvc2r24sNS2E1Ewj1jK5llSNn6O9G4-ulwTjW4NwFgAwXw,Jhin,H22-FMVNNy0GQyjWK8juK8nuQiYtGEQLqYcVBd2dhuofxe0XPKGDegCi2L-rgjOchwbHK9tiqPtEMg,Leona,0,4,1,1,2,1,2,0,1,3,6,2,1,4,5,4,1,0,2,1,1,0,1,0,8,0,3,2,4,7,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4520,10,4898,8,5160,9,5274,8,4862,7,5291,11,5068,9,4613,10,7923,9,5124,7,-3305,SILVER,III
2079,No,Red,ijRfRarM1Ts-ej5_mGjM4y2w5EGCS4O1qQn0smg9ZHmiBo94n6nm7UUHwevfUQdvTvUYy5EnU16Viw,Zac,red,DQRqTLUg0M6jhy3Y4z-xnJipSxxS00OYu0mcRGhjnjPTK9RFTDUl5WPN0mis3WDFmutCZzaN4Peqxg,Mordekaiser,iAViXfBDtDQ8PQabg5b7cCYaiLA9Kbl74vMNzBlGr8sbW4Yx_QraOYTmpaYJqBRnmJ4wWyIZxL6VYw,AurelionSol,GywQr8-DbclmfC_2I9wyG6ah5f5ST8kYhDYHHnUCvskLl-7aWKoaeY2PZMIkWvl1K24yRowJZxyXYQ,Caitlyn,u9IbhgOhgo3lKxevKUzNDf4MxzV_FkArKhDjVPxR-8IDFdEULS62_Yg8Ga1z6cQ3tzSIEVY34Q04Hg,Thresh,QDQuCabun_5NmqLBdTvhcuSWIOERSND8YM2WNmwJzNXbwGepsfz2TPUVEZhBq941gBmqQH1DNtl1Ng,Ornn,F7zJkTP6GtT6wysuJVYSsETrWGi4X8fHl2XJCSmmmcHpuCBeGyc7ZTmnVVUKuFIoZoJI36BCTc4L3g,Nocturne,2ZhzDWdRMLy_B4vGijNKYv3wCqtLtx_PtBi1socicVpWG-gddAIRzmclwTYiAKOTGhXjKu0bhQuX5g,Diana,OBPdEaBWdljgTogcxYkL1fb7d4iLiR2_8YipopGEsLPLVENVrj9BAHMkN-m7sBpncL2sACe4PefoRQ,Ezreal,kc_6qYkENigpRsMBcZc9iw-MNJvTPm0hVpuZGLWBxUre4ADdSfidA_RmO5JRXmkiVovDLlByz0M3gA,Nami,1,3,1,3,1,1,1,2,3,0,0,0,2,1,1,3,2,1,1,1,1,2,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,4322,10,5301,9,5015,10,4667,9,4414,7,5302,11,5164,10,4798,10,5129,9,3854,8,-528,SILVER,III
1530,No,Red,FEWXhqluseueucvGTvy6lrmXxQAQot0bOyEmfFbs5NdKTYtlOY4Ffi5gzYSbR54Q50GNtLXqRBinSg,Sion,red,5Umb6-lDnvDe614pJH69qeNwha8oCnroFKQ48R0-TIZj9wk73AgY96CaAa1SALHv4VdnWIICiHQ3Fw,Khazix,Tv4WSxbzJPUqvmuAggEuE7H1T3UqUGaQPe2-JDArJlM--rxKfItmxJMMX3Z9V9V8N0pBSYJqIu1ZyQ,Velkoz,H9a0MdGdQ9kEaRRK8ugqQSXvuuaJ2y4h4AquohRQOsqdD_JaBTFf1_Q22WGQyufHogdVf_b9iWvLbA,Jhin,JuoJlhEdWCY4XobyWg8_ikaQbKYwQbn1zl-wUKlNX-JHQjBa6JO04-jU9sJG481xZyHM3DBYVVKxLQ,Lux,fP6PCurFjNsl9E0flJQt58jHRJLmmU-Pl1A0fEJMAB8pjGzyYMl7QXi_oRIKs-6P8RGo8MvM5UaGug,Trundle,zj0qfRplfBVeKAy21LlZdhp-OGo46-MuZ5y95ivXoCIh4Wlk-hXSrPGNy8zFLywoTAMVPh-HQbCasA,Viego,axGXrsPKYMs-POOPrUufWfG-T4d5Q85i1xJno_ItO3seKqCo7tzjIVOlanw0JwlDXwC50xNfyubboA,Qiyana,F4P35RFMxe9c6LRrG1nNNVjBiMcE0aeSDFeEIQ7N1Sdpn9IY5b9aecZWOUbXLm2NtG1c54BJfhZzLQ,Gragas,z2lkRo7tqwm1j7JlZdr0AHjGW0L2X7L9U6OUcEz-oKFbiyO2grjtVlIh9g4e14JmvSASy-Uv1WyRVg,Blitzcrank,0,4,0,4,3,3,2,1,0,1,5,2,2,3,1,3,1,1,2,3,2,2,1,0,8,1,1,1,3,5,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,4813,10,6982,10,4979,10,4194,7,3265,8,6272,11,4942,9,4933,10,7954,10,4465,7,-4333,SILVER,III
2043,No,Blue,8n1v0gQfXf2woykhtpJiDj2rsMWwt-lQdObxMYmdyrQrHxT4ZcraiYMmKNjeWkQj8-0uxgbjqMDU1Q,Chogath,blue,ckm57ahnGQKwxsVTHderg-vEcvsSWW_RdXqPEEbPvBJ3EczO47sYfdDGOxlVEEGnnjzkrLJ3KEMZhg,Brand,KnYF21msI5DUAT_sQ2rSacTcqEe0LdY7brfhT0UiyUEfgyZAf4uZ_njCSVZ0PkiwufmHN6dz5rYoMA,Yone,h3YaqXKfuiheoxiPPherE_F2mw6o8yCR5augPI7UY7Azoe-Yf2op1cBpX6Dd5FPAMSZAx8dVK37mrA,Ezreal,T95eMe8YMprDgRWWNP79exuzJlHcFC9DbzUn7msT-TJhukgL2WJj2yVK6txZBjj8JTeZcJJWiifDrQ,Swain,Tz50MHYSinKNTK8a1XPYh6tmy-6-e4ssOUElSBj9wVLTXchL88_f9TBwwoTBd1GMFw9WK3Gg4rzPUA,Garen,mrxtHBdumCJwzCsjRft7twCkxD-difXs9qcttAI-qWxmWIHzCgt8MVUIwlZEAm-y-uviXKvKeJOK9Q,Belveth,qvmEuKF-wJpVDHnP7xeXmYSyETjGdkWN2qI4_LZw_R1VDTgajlqZtxNYhKh16vmneAS_2rEGvKdMIg,Diana,ey0eMr0Bsh78WgDyulxRk6jR8Uw20-iiwNAEqV9YIAxeIYPrfobt71bMEffpLiqSYaUtqLk5DgZKsg,MissFortune,P4SNjrBcIoc5Dlz0Han-jhfeFcHJBhM3x18tSuCy0HZhPVdbWodm5fS7k0f4g9D_-kPfKKTBNBZBKA,Lux,1,2,1,5,1,4,1,3,3,2,1,0,2,0,4,2,1,0,1,2,3,1,5,2,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,5128,11,6838,9,4840,10,5654,9,4612,8,5554,11,4917,8,4706,10,4331,8,4314,7,3250,SILVER,III
2290,Yes,Red,K3i45iy84xegCBT-UKdGhEwAjdBYzLNUh_J1sHaeV2IhJvEHsHyjtSvXdSVvTqOVR8F6YrRBdmPyRw,Fiora,blue,P5BUuxneAt36ZyPPPvGuQap3RWXWKQllcoGbsfdmc2jJifyxcmLJgvzXOboOqv0Lv7KYLda1iqP5nw,Viego,rFycMHj9cCYfEb2S_Qh8xSqBzt2OPQxhuPc9Pip7v9hTxLOJESkbD3eXWZfLlEDWbvBDvhz3_QCKpw,Ekko,aYSXUjlnr2cZeZmT4yUvjAKvFmsAuIN3v4U1_YIXSSlLqRiYD98SoXB4G6TE_3IaSJlOz9gHGUhgmw,Lucian,AdXM_8x3ulSRGNHQI-fKK7xKC8FXgkkk1BXuDy6gIl-VT83frFZa8hT366xJxQ_h19fbd9v_RxqBcA,Veigar,wMWrrkhPBQAr9TQOM34zlj_WqnJDX6-T-tlhX-SjHXWiYDlAEQQmOR-sq33NQ80yyz-sfQUfZm7tPQ,Sett,y8CcB8GU8SzBZO96jHzU--pX7kzzjNSFw3RSaena8NgCMLgyJdZxX8ZfpkU1XbaeDnL6_HXAU-mH7A,Teemo,VFKl62oxcsz-pvc3Jlv5XSJH0u9x5lO0lYPFZEM3vtbCZLI7PflJzKl-zVZ1JmE3zwoOVMECYUKW_g,AurelionSol,JNfiRdLofCGtNqe3JcXTH3-4q7jroJYM9KUjdmXdxi42F_ountxqqDxRRuuIcU0b0EV69VWADW6rUg,Aphelios,2gCDJjVJONFdoOtDfscOxC_4T3796lNppLVwqQv7flMebw79lCqFZgMWzGF7YgVJz-3685iz3hnfBw,Xerath,1,1,1,0,1,1,3,0,0,3,1,0,0,1,3,1,2,0,0,1,2,1,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4693,10,4149,8,4843,9,5961,9,4561,8,4139,10,4037,8,4261,10,4751,8,3949,8,3070,SILVER,III
2046,No,Red,IeZlhWOUCLMzoay9tsAw7p5p4TAgOp6ORM7aSALYrRPQLuCIJ61xtXW4vB5P9udqLZPm5uBQ5fXHCg,Nasus,red,OXCa7PXHjY6tpt-sl4EZZc6PBPZ0td3iG1qmBBC_MPviVgXiqlfw_8U5UGcEnpMP1UtgRSITY8wGlw,Shaco,BpdwTpoXr_hdsyqxQCYr8PqkFnlTpxhNC0clJ0mXEAonHiaOEfOcnPraN-hvw2K96bQqqs6hOLAg0g,Lux,P2547PQP2uxtgJGDEP6KMyjNPrcSXNYKP7EV-qLzT7NM_A8QpMmhGCZy3sevGNvXpsRZaOWgP9jR2Q,Tristana,za6V4sh9Byxf0qregC8Zklxa1SjJGO40S2Hi4hF0-lxBttA2DlegCnzu-UAbeFwaziI89n9TgOz9-A,Karma,0OXVrIvOKBHjPD2WlLfIyWuvPzCizVlsj4Ltwj_RXFvbFjqaSRQz0-0bT5oJWWGDotBgBz8KWwdy3w,TahmKench,JAEZVzqJWJekbaomYRaTpHyjgrqLhLryZTKOcQTPs1H9BrSiYWu9h2Z1fO-hGHZEQeqPwg8EXaV0SQ,Nocturne,kvPPWQBXrZTsU3U75892OT5tQTLMH1tKQq5JXmm-jOjE1cCLgwH-TGHeZYSOYyFC2KiRvwvajnLFCw,Xerath,Z60RJ2UhBTdRirdvkDa7XKmDNkX3ZqFPgsp6kUCyFHPDc39_PDM9JiiwpfkD1dD5eZHXV8aLii5_eg,MissFortune,UrdodZFLdYCoDkZTnBYEFLHMWGroixMOzW0jHWNpVh_t_PRz5eOIMUKtvwImnbqN5S12FI6X_ap2rQ,Hwei,0,3,2,2,3,1,1,2,0,4,2,0,0,3,3,2,2,1,2,1,3,5,0,2,2,2,1,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,4250,9,4823,8,4126,10,6398,8,4216,7,4344,10,5568,8,6005,10,5044,8,5088,7,-2236,SILVER,III
1676,No,Red,mzlCPS4kIRMesFyobI_juYU1fZlOSTehnBqemKVdaV-GV2cJua1VwJL2PGnkjNogpcbXOIXi3-vJ-A,TahmKench,red,50RMD0h_ofuAFcLksavZ2elfGcxAiSAfD0ZgMNHU7XIZCvIpxFR7zS1xVodi9beZF1N7dBYXKwvBdg,Hecarim,wpeeBwCensgY23qQALDP7xUc__RFr3-n5A6YBMtOnwFDpmyhNcr6KwrP6xH9D79e6Q7Mxmqu5vNz5A,Malzahar,vqs4CEUELc3SMQunU3wgoZMd5alm6nuExgkKsWPFDe1UsAi5MF_CXiWroEq8kppunZBBlUaNjrPGDg,Caitlyn,VuxrkuvKe_wrdnxZT6x8vShKU4TA6VXWj3PrqKIiDn_dY_gmbPLrWzfUKZpVD0n_TD_nQEq7f8GIMQ,Zyra,sP0L7Un71NNotoUm1qLzo-xOF_ihlmYSgOEsvKlHdEnAtiyq6sfS-FmI02QP0dIEaLz_aQbFC2LsKA,KSante,3tMxHqxONTr-k1tBYD216Nv8YvEYXQVpepI2WJrx-005bifVS-fXG9KufdS82v9Uu7pZmvUzRmFc0A,Kayn,qL2O4xB-6FMh-v8Q5bWj5hGp16jCcnsZZfZr2fB9uVbPbk6KVLAdUq5L3v5eiNwsKvWP_KzDWKirgw,Anivia,3GyEOouZLzvzvOPpLiUVGbaY5uvO8uEu9t4ejMKBOFy9wriwt6NDrfvVMIpX962DeyG1B_YGgpwlng,Ezreal,F7uIueqwVWf2EtmPbwXDVAuP2ZahF1KurMSerpRH1YoeXQ22lQFn2kPcZRC54JhVNOz7YpwMONOLPQ,Teemo,0,2,1,1,2,1,0,2,1,3,0,0,0,4,3,1,0,1,2,1,4,5,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3808,10,4600,8,4871,10,5789,9,4019,7,4497,11,5594,9,5505,10,4990,9,4275,7,-1774,SILVER,III
1986,No,Blue,1gZL4LbUV09d3K3Wz7gOImm6b7U-p2vv5RzjangjaaB_6d9-ICuTE_wZT2jPN05a-M_Pq-hfKk61oA,Poppy,blue,YwOZvjg5t1esrccNelnEVNh7UXG8NSV7GEshFaMgJIVvc1l6ohHwDmW5VB4yLMwYCN8TIk4s7iNV0g,Mordekaiser,pg5AiM2SJPBZcrx5OYu0clixQ9tZY_QyYd2hV_Ta0gmR7b9hL3Dmn11-gWXY_w7eXwTNLlLhECuW1g,Yone,lI9XMWKQOvqAQ2vFXBgIxSDgVoDXKbfVytt1nvCs-UCtZrRVn6eCYAYjbXJ6KH6dlPrbR5R5rpNL0w,Sivir,UyRYhsB7_OurV2wKhsIBrhhnury0y1EDMp3kw9mFgjVldbErzDlOfMy576NeoUryWlxFTWbSI8o12w,Ashe,PZPgFycX5h8O5NlZyTF4VcMD7QKX37oOLQTmoYCfr6eDqs1BvsnPhsfqjPqEi35d9Ho80dzWrRPEag,KSante,ZcswruGFGUeC6B0ttRuxyAaZ6oNK6azuXZ32cIbOKYgFzxPwTfJsK3xAAA3fq039Om3UXuMEOj2hhg,Yorick,X3hAqDYNcTedYTMtfSEZUm8kwTIgKXYrY8AB3Tl0i6A1fsVMgXz5l4zCBFd4FA-LMAfogUwtD-nSJA,Zed,2L8BEfKIJWpAvzUEM1xJdPdZ3TqaDTv4dItRg3YoZVIxOXgLx5UU-sTGC_qb9nuH4nyAviXTDmsB4g,MissFortune,YPBa9r-DJZgnTsWkWCGiPIdcrWN0DGfEcgfideR46E-YW8HR_DTdnCKgT6sOzTupIGKbxeeED3rxZA,Pyke,3,2,1,4,0,1,1,1,1,1,0,1,0,0,2,1,3,1,1,2,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,5581,10,5718,9,5086,10,4381,9,3938,7,3769,9,5443,9,4474,10,4275,8,3471,8,3272,SILVER,III
1701,No,Blue,y3NFg7eLU9G4YXRrt4oNZnWv_yxgDut9038OO9fiRBTrwJh19R8BI9erm-0PyM_hDive5_zZC-puCQ,Shen,red,SvrCopbFP21dY4sKcj__NFy_p9qs_HlQgcWLHhgTwNPx7tRFjae9_9Np09Tq3vLqfIF28Cts3nrETA,Brand,f0PnxC7qU--JsVhjEa5TMb9h9kBVgnNKrv5trAwgVVy8mXk5S81aHoGldPj19Sofob9DUOeJgGzQJQ,Smolder,G64hWWYQjUxKXvQKeUKtNP1elvwC-bjOD5FZcIjQ9NDMeds4oh1loTJNXzT2zTigROEWoUmFaKyUHg,Sivir,ELC8y2ynpkg2TGlDur9hbp_IJWAJauxh2jGg5xZf8e7JcR816GPozREUU60aBvRgkqGqCLXuXEVLWQ,Azir,oDh1WIEkCGK0XtpH674fuzKtSVaRXLl-zvhND33GIJQZfV2V7guMPodXHglLfgfUKtEGksdebwkTlg,Kayle,7iU8iipohnJks1DkpZBmAP9p5wR_Kuu31HbJ6XQNUinvkLsbHqLZTERDHBUA-XSFzY6muc2FRwDyxQ,Lillia,BYS1BgpB5rDj8HZq3545WIA0WHEozfB6M2amBvodMdiiRT2TGdxBzD75yCRJY1HHJSAzmk6jGkmppw,Ekko,S4dhRnlK7kvQKOrKzTy7IrvuAGNhfjQqRsmwYhJU4eMQTP63cnNQa5_qTQnqWF1WBQ2o-99h1uxr9A,Samira,zGjBxVPs7e5MVAP7nBl6ljhrtcLaZcmATJK-r40RxYhB48pKntADvYacLHkwf5MS7mTEi90wtw-bxQ,Milio,0,0,4,2,3,3,2,2,1,3,0,0,0,1,2,1,1,1,1,3,4,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,4136,10,5251,9,5210,10,5173,8,3886,8,5666,11,4418,8,4547,10,4816,8,3578,8,631,SILVER,III
1612,Yes,Red,dP8iYUZQFDlpQ8T91LPidhA0gZyEClZGj-IXAKoylXDbTs1ePkFEroalnvYwlaAFx-ksDuv8l8AQUw,Kayle,red,BPV-SK9tyxwKbvGktznqfFCiYx70attak07zOJEK8oWGLdzWSZogSb5nRJZMRHI59-xXWOxqCcLFvQ,Kayn,ks9QwzKj9IBccCmcKZtcl1MYXpL2nUNHwcoQQsMQmYKro3O_ghX5I_ql_QVHa4dyixpb_LQeFdqXCw,Morgana,1-gvtbio0AfGGkey6HUFbguMmULo_bCa06G3JNc24qrCwtTPMhsYKJO4ut5EeCldH_nqNm_-vxKgoA,Smolder,vA-xztz2lunIBeTm4j_K22qCfg6hBLF7Ggx3lpchivkD79peltk4czx9FJ5NDTvyW0h0FOCgdsbZ4Q,Senna,NL-UX79S835I9AGNKQi7pKgG0LPelFmoM0k8UmgEcgYSi21-CRfZldPNhuGBamOD0ZwDeOAmqYoJyg,Malphite,ZxAJ40lfs3UXKTcuQRz8lxbZVsM2jZ38ulP2eQXqulxdwLHLLuGuskIXimQosiiOjHhn6Ohe6hFj1g,Graves,BAfq35NsbfNP7x3gWaFa8LpqqccOe5b2mPRIIEnH1Dn_6-bTKQmUJ9_fUYDQxdGfP6IqgCE8ePilbw,Kassadin,CnVPEDWvNnF_5ngMTEah111yAb3fn9itfYLBmSqvHyneaRnIcxpMyOHeeFQAF1ifxpSGdNDSeVecWw,Ezreal,_BQQZpCn5zRkCfRgM12K0LR8lHPoaYgHw7tbgcJ5_wHej9B5tr8DBDBD-exv-x2AXzLKZapYWT7Y5A,Blitzcrank,2,4,0,0,1,1,0,2,1,2,2,1,0,0,2,3,0,0,3,1,0,2,1,0,1,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,5060,10,4394,9,3942,9,5144,9,4101,8,6195,11,5336,9,5014,11,4409,8,3652,8,-1965,SILVER,III
2212,No,Red,41njK849i51Ap5BdLLdLZnakECuOs2ZNjR50PQXMV_Xdg6_28ykyeBuTYgbrpuFM67YX1VD9kxu-HA,Illaoi,red,YUqzwXzKHwwSb_EmD4om2HPPGxDCerHesoOJSLTHL68StDWzMkKdjnfXKNrvzefqFjSyVe69d0kNoA,MasterYi,YRS39IaI3dYez5pL8gOZJlte7yPaPkAdBc543QVkPtZPueRlOUOt_BKrRsZNLXgDhTQj3gfR2JwsWQ,Galio,7D45Acp9fNj-UykuAPwm6IjfWSp_nqxvZTjCSnATdhKsKvvt4OBodhacrp8cl2Gk-qN6m-zr7MKYNQ,Jhin,U0u1nXzkSNrH99mmsAnBgyHV0yOLId2-wne3Vg74k-4Bfmk9r6pvvmU8WVx-Qhu8PY8aET-6PrRWWQ,Ashe,9gSm8B9SunliklzRpWyMQG6czcsMbNPVX-8sLusaSoYvuMSDOZbgA4qSXT9XBOLebQPLQPRjozqZFA,Trundle,TssSmXz3mTd4uO5MNpgnuS2VZQaZ0IoB62Yu8dYHDUWmEoiaDT-jiMCM1iut5mpnJ75wYNUfAfUWHw,Vi,CyLndHFFLrTRPt9UJRKLxJC4pc3OP9m3npaV4qSwk3720YZdUfQTjLbEJRXNPprKwpB7HemL0ZR_Yg,Akali,KhQGgeLqws0hpPoHUxLQXVXZYz_8JEBtdiGPsg99k71l-tGqSzb_I_0aP56oGmYpFfO7QnoPgIn1pg,Caitlyn,dtuc1L5lpDpRlmDhjlimv0AJyl8NyqOeKsdhaGcsEUW7ZEmZDO68ZEi58qehCwtP5BLn1MqkkeTFug,Nautilus,1,3,2,3,3,3,3,3,3,4,2,4,2,6,3,5,2,0,8,4,5,3,0,3,1,3,6,0,4,4,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,0,4811,10,5920,8,5786,10,5793,9,4376,7,7352,11,7554,9,5120,10,4365,8,3503,6,-1208,SILVER,III
